Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Frank Moreno",,0.0325,0.085,0.0253,6.80607,0.3404,0.1404,0,0,,1,4.866,1.2035,0.8015,0.75623,0.173778,0.7479,0.0095,0.0469,0.457,4.113,6.7311,0.611044,1.564,0.093917,0.153699,-0.05978216230869293,0.295613,1.9514,0.299301,0.6732,0.428004,,6.86465,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Frank Moreno","sa3019294",805064
"Kevin Velasco","BAL",0.0334,0.0873,0.0272,6.90966,0.2332,0.1632,0,0,,1,4.813,1.2243,0.8107,0.76774,0.199667,0.6616,0.0062,0.0452,0.4928,4.4352,5.9544,0.744861,1.797,0.102389,0.137461,-0.03507167845964432,0.298159,1.8859,0.30015,0.669337,0.401254,,6.8656,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Kevin Velasco","sa3021524",808280
"Noelin Cuevas",,0.0333,0.0857,0.0292,6.69915,0.2884,0.1514,0,0,,1,4.891,1.194,0.7893,0.74435,0.166111,0.7801,0.008,0.0486,0.4556,4.1004,7.0209,0.584028,1.495,0.0931507,0.159497,-0.06634634733200073,0.293922,1.9741,0.298754,0.680316,0.419002,,6.86948,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Noelin Cuevas","sa3019054",800075
"Francis Texido","LAA",0.0299,0.0892,0.0275,6.68241,0.2884,0.1514,0,0,,1,4.837,1.1396,0.7833,0.74249,0.190667,0.7563,0.0078,0.0569,0.5906,5.3154,6.8067,0.780907,1.716,0.1221,0.156357,-0.03425676375627518,0.283215,1.8959,0.292652,0.68301,0.363361,,6.8722,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Francis Texido","sa3021028",809814
"Jhonan Coba","DET",0.031,0.0908,0.0297,6.85251,0.1936,0.1716,0,0,,1,4.855,1.189,0.805,0.76139,0.182889,0.7424,0.005,0.0453,0.5008,4.5072,6.6816,0.674569,1.646,0.103151,0.152915,-0.04976312816143036,0.292332,1.9314,0.297348,0.672335,0.404013,,6.87419,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jhonan Coba","sa3025048",826173
"Cole Schoenwetter","CIN",0.0318,0.0887,0.029,6.74991,0.2431,0.1611,0,0,,1,4.816,1.1577,0.793,0.74999,0.199111,0.7315,0.0065,0.0447,0.5875,5.2875,6.5835,0.803144,1.792,0.121989,0.15189,-0.02990034967660904,0.286574,1.8892,0.294661,0.680682,0.405851,,6.87718,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cole Schoenwetter","sa3023567",800616
"Fabian Gallardo","LAA",0.0305,0.0914,0.0293,6.87753,0.1919,0.1719,0,0,,1,4.86,1.2302,0.8098,0.76417,0.177,0.7068,0.005,0.0537,0.4202,3.7818,6.3612,0.59451,1.593,0.0864609,0.145432,-0.05897118151187897,0.300085,1.937,0.300717,0.667298,0.432995,,6.87724,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Fabian Gallardo","sa3024091",821142
"Freddy Hernandez","LAA",0.0322,0.0901,0.0332,6.70761,0.1754,0.1754,0,0,,1,4.892,1.1863,0.7903,0.74529,0.166556,0.7933,0.0045,0.0442,0.4674,4.2066,7.1397,0.589184,1.499,0.0955437,0.162163,-0.06661896407604218,0.292588,1.9796,0.298123,0.680992,0.417996,,6.87806,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Freddy Hernandez","sa3068357",829852
"Jharold Clemente",,0.032,0.0863,0.0253,6.85314,0.3131,0.1461,0,0,,1,4.824,1.2136,0.8043,0.76146,0.190556,0.6727,0.0087,0.0524,0.4546,4.0914,6.0543,0.675784,1.715,0.0942371,0.139449,-0.04521144926548004,0.296079,1.8863,0.296213,0.668098,0.394993,,6.87846,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jharold Clemente","sa3022327",811230
"Alexander Garcia","CLE",0.0311,0.0913,0.0306,6.84063,0.1754,0.1754,0,0,,1,4.84,1.1843,0.8028,0.76007,0.188,0.7219,0.0044,0.049,0.5062,4.5558,6.4971,0.701205,1.692,0.104587,0.149153,-0.04456610977649689,0.291047,1.9062,0.295209,0.671576,0.391989,,6.87944,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alexander Garcia","sa3024792",824212
"Juan Garcia","STL",0.0309,0.0906,0.0288,6.87915,0.2068,0.1688,0,0,,1,4.831,1.2169,0.8077,0.76435,0.188778,0.6875,0.0055,0.0447,0.4529,4.0761,6.1875,0.658764,1.699,0.0937487,0.14231,-0.048561371862888336,0.296892,1.9044,0.297393,0.668674,0.401999,,6.88005,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Juan Garcia","sa3068366",830467
"Denny Lima","CHW",0.0308,0.091,0.0293,6.87564,0.1936,0.1716,0,0,,1,4.829,1.2156,0.8072,0.76396,0.189333,0.6768,0.005,0.0537,0.4528,4.0752,6.0912,0.669031,1.704,0.0937668,0.140153,-0.04638642072677612,0.296596,1.8924,0.296921,0.666858,0.400397,,6.88237,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Denny Lima","sa3021787",808348
"Luis Bermudez",,0.0318,0.0876,0.0268,6.85296,0.2826,0.1526,0,0,,1,4.863,1.2057,0.8062,0.76144,0.178,0.7421,0.0078,0.0444,0.463,4.167,6.6789,0.623905,1.602,0.0952087,0.152601,-0.05739255249500275,0.295768,1.9478,0.299141,0.672083,0.420002,,6.88264,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Luis Bermudez","sa3018317",800089
"Efrailin Ramos","TBR",0.032,0.0873,0.0271,6.82281,0.2785,0.1535,0,0,,1,4.842,1.1778,0.8005,0.75809,0.187778,0.731,0.0077,0.0475,0.5141,4.6269,6.579,0.703283,1.69,0.106175,0.150971,-0.044795528054237366,0.289849,1.9088,0.294507,0.673366,0.387993,,6.88355,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Efrailin Ramos","sa3023691",820889
"Erigaldi Perez","CLE",0.0319,0.0863,0.0255,6.85782,0.3131,0.1461,0,0,,1,4.834,1.2174,0.8055,0.76198,0.187333,0.687,0.0087,0.0478,0.4454,4.0086,6.183,0.648326,1.686,0.092139,0.142118,-0.049979306757450104,0.296985,1.9044,0.297152,0.66919,0.403989,,6.88407,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Erigaldi Perez","sa3023812",808122
"Robert Cruz",,0.0328,0.0833,0.0232,6.86277,0.389,0.13,0,0,,1,4.839,1.2153,0.806,0.76253,0.186333,0.6944,0.0111,0.0499,0.4525,4.0725,6.2496,0.651642,1.677,0.093511,0.143501,-0.049989670515060425,0.296798,1.9097,0.297745,0.669382,0.402992,,6.88537,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Robert Cruz","sa3006390",679004
"Josnier Parra","ATH",0.0307,0.0903,0.0275,6.91047,0.2266,0.1646,0,0,,1,4.822,1.2473,0.8118,0.76783,0.189444,0.6429,0.006,0.0533,0.4,3.6,5.7861,0.622181,1.705,0.0829531,0.133326,-0.05037327855825424,0.302317,1.8902,0.299137,0.66364,0.411996,,6.88651,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Josnier Parra","sa3021488",807206
"Williams Salazar","LAD",0.0326,0.0897,0.0337,6.67791,0.1754,0.1754,0,0,,1,4.883,1.1747,0.7863,0.74199,0.169556,0.7857,0.0045,0.0493,0.4787,4.3083,7.0713,0.609266,1.526,0.098034,0.160905,-0.06287118047475815,0.290193,1.9604,0.295653,0.681419,0.408999,,6.88696,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Williams Salazar","sa3024533",816266
"Franyerson Reyes","DET",0.0307,0.0917,0.03,6.86871,0.1754,0.1754,0,0,,1,4.822,1.2193,0.8066,0.76319,0.190222,0.6698,0.0044,0.0504,0.4404,3.9636,6.0282,0.65751,1.712,0.0913314,0.138905,-0.04757361859083176,0.29726,1.8891,0.296464,0.667062,0.402001,,6.88783,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Franyerson Reyes","sa3024586",821802
"Gabriel Chinchilla","STL",0.0309,0.0906,0.0289,6.8724,0.2068,0.1688,0,0,,1,4.853,1.2037,0.8076,0.7636,0.182778,0.7277,0.0055,0.0456,0.4715,4.2435,6.5493,0.647932,1.645,0.0971564,0.149948,-0.052792079746723175,0.295046,1.9314,0.298043,0.670721,0.409997,,6.88815,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Gabriel Chinchilla","sa3024773",820976
"Luimy Munoz","TEX",0.0328,0.0831,0.0225,6.86232,0.3939,0.1289,0,0,,1,4.867,1.1902,0.8061,0.76248,0.182778,0.7565,0.0113,0.0468,0.5158,4.6422,6.8085,0.681824,1.645,0.105979,0.155435,-0.04945552349090576,0.292886,1.9467,0.299372,0.674587,0.407747,,6.88955,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luimy Munoz","sa3021803",808891
"Francisco Morao","BAL",0.0349,0.0852,0.0293,6.7581,0.2505,0.1595,0,0,,1,4.889,1.1798,0.7946,0.7509,0.177111,0.784,0.0069,0.0487,0.5219,4.6971,7.056,0.665689,1.594,0.10675,0.16036,-0.053610146045684814,0.290856,1.9638,0.29866,0.681414,0.401254,,6.89188,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Francisco Morao","sa3022130",808262
"Jorge Luna","NYY",0.0309,0.0905,0.029,6.86583,0.2068,0.1688,0,0,,1,4.862,1.1973,0.807,0.76287,0.180889,0.7407,0.0055,0.0485,0.4803,4.3227,6.6663,0.648441,1.628,0.0987865,0.152345,-0.05355820804834366,0.293975,1.938,0.297927,0.671314,0.411992,,6.89369,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jorge Luna","sa3021797",808659
"Jerson Alejandro","NYY",0.0309,0.0911,0.0297,6.85746,0.1903,0.1723,0,0,,1,4.885,1.1768,0.8063,0.76194,0.175778,0.7773,0.0049,0.0594,0.5162,4.6458,6.9957,0.664094,1.582,0.10567,0.15912,-0.053449325263500214,0.29069,1.9541,0.29825,0.67201,0.414997,,6.89795,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jerson Alejandro","sa3021533",808394
"Adrian Ardines","HOU",0.0324,0.0841,0.0231,6.86475,0.375,0.133,0,0,,1,4.875,1.1725,0.8057,0.76275,0.182556,0.7764,0.0107,0.0452,0.5325,4.7925,6.9876,0.685858,1.643,0.109231,0.159262,-0.05003076791763306,0.289263,1.9489,0.296538,0.675123,0.392987,,6.90816,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adrian Ardines","sa3024257",821593
"Anderson Beltre",,0.0306,0.0909,0.0284,6.90183,0.2068,0.1688,0,0,,1,4.868,1.2161,0.8119,0.76687,0.179111,0.7307,0.0055,0.05,0.4472,4.0248,6.5763,0.612016,1.612,0.0918652,0.150103,-0.058237478137016296,0.297531,1.9468,0.299622,0.669145,0.423006,,6.91128,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Anderson Beltre","sa3022002",807852
"Jezler Baules","KCR",0.0301,0.0905,0.0243,7.07337,0.2406,0.1616,0,0,,1,4.91,1.2102,0.83,0.78593,0.172111,0.7862,0.0065,0.0486,0.4827,4.3443,7.0758,0.613966,1.549,0.0983096,0.160122,-0.061812624335289,0.296967,1.9964,0.3035,0.664447,0.406003,,6.91158,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jezler Baules","sa3024208",815196
"Leuris Portorreal","WSN",0.029,0.09,0.0269,6.79734,0.2934,0.1504,0,0,,1,4.808,1.2159,0.7987,0.75526,0.188444,0.6688,0.008,0.0471,0.4095,3.6855,6.0192,0.612291,1.696,0.0851705,0.139101,-0.053930945694446564,0.297133,1.8847,0.29405,0.670007,0.403839,,6.91361,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Leuris Portorreal","sa3021520",808224
"Juanyerlin Duran","BOS",0.0302,0.0922,0.0294,6.90471,0.1754,0.1754,0,0,,1,4.878,1.2032,0.812,0.76719,0.177889,0.7551,0.0045,0.0487,0.4716,4.2444,6.7959,0.624553,1.601,0.096679,0.154797,-0.05811809003353119,0.295322,1.9583,0.299386,0.670643,0.421001,,6.91589,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Juanyerlin Duran","sa3068494",830037
"Edgar Gallegos",,0.0303,0.0921,0.0294,6.9039,0.1754,0.1754,0,0,,1,4.833,1.2226,0.8107,0.7671,0.189889,0.6777,0.0044,0.051,0.436,3.924,6.0993,0.643353,1.709,0.0902131,0.140223,-0.05001034587621689,0.297883,1.9003,0.296892,0.666644,0.403994,,6.91779,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Edgar Gallegos","sa3023857",823735
"Sandy Ozuna","COL",0.0319,0.0865,0.0252,6.87321,0.3131,0.1461,0,0,,1,4.862,1.1865,0.8069,0.76369,0.184556,0.7479,0.0087,0.0472,0.5009,4.5081,6.7311,0.669742,1.661,0.103023,0.153826,-0.050802141427993774,0.291746,1.9344,0.296307,0.672724,0.397005,,6.91786,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Sandy Ozuna","sa3021041",814252
"Oliver Gonzalez","LAD",0.0304,0.0921,0.0294,6.90075,0.1754,0.1754,0,0,,1,4.869,1.1869,0.8103,0.76675,0.183556,0.7555,0.0045,0.0478,0.5038,4.5342,6.7995,0.666843,1.652,0.103471,0.155165,-0.051694393157958984,0.29193,1.9424,0.296993,0.671701,0.401995,,6.92366,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Oliver Gonzalez","sa3024789",823860
"Keuri Almonte","PIT",0.0323,0.09,0.0334,6.69591,0.1754,0.1754,0,0,,1,4.941,1.1414,0.789,0.74399,0.16,0.8764,0.0045,0.0576,0.546,4.914,7.8876,0.623003,1.44,0.110504,0.177373,-0.06686905771493912,0.284851,2.0178,0.297304,0.685026,0.418008,,6.92514,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Keuri Almonte","sa3021779",808246
"Edgar Colon","CIN",0.0306,0.0908,0.0286,6.86439,0.2125,0.1675,0,0,,1,4.796,1.2014,0.8054,0.76271,0.209222,0.6574,0.0055,0.0511,0.5275,4.7475,5.9166,0.802403,1.883,0.109987,0.137073,-0.027085080742836,0.29392,1.8588,0.296104,0.672717,0.402873,,6.92553,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Edgar Colon","sa3067292",813958
"Ronny Oliver",,0.0318,0.0871,0.0262,6.83856,0.2934,0.1504,0,0,,1,4.878,1.1772,0.8039,0.75984,0.178222,0.7687,0.0081,0.057,0.5014,4.5126,6.9183,0.65227,1.604,0.102788,0.157585,-0.05479705333709717,0.290502,1.9459,0.296197,0.673195,0.410012,,6.92633,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ronny Oliver","sa3016624",702390
"Manuel Moreno","MIL",0.0311,0.0888,0.0266,6.90228,0.2604,0.1574,0,0,,1,4.855,1.2147,0.811,0.76692,0.184222,0.7153,0.0071,0.0486,0.4471,4.0239,6.4377,0.625052,1.658,0.0920906,0.147333,-0.05524202436208725,0.296913,1.93,0.297845,0.669223,0.411006,,6.92753,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Manuel Moreno","sa3024567",821191
"Biembenido  Brito",,0.0308,0.0904,0.028,6.89058,0.22,0.166,0,0,,1,4.892,1.18,0.81,0.76562,0.176556,0.7858,0.0058,0.0546,0.5118,4.6062,7.0722,0.651311,1.589,0.10462,0.16063,-0.05600980669260025,0.291243,1.9658,0.298356,0.672515,0.413992,,6.92796,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Biembenido  Brito","sa3019257",800105
"Vitico Valdez","ARI",0.0312,0.0882,0.0262,6.88806,0.2785,0.1535,0,0,,1,4.898,1.2076,0.8114,0.76534,0.169889,0.7807,0.0077,0.0498,0.4512,4.0608,7.0263,0.577943,1.529,0.0921192,0.159392,-0.0672723576426506,0.29689,1.9883,0.301099,0.672339,0.438997,,6.93279,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Vitico Valdez","sa3017472",702884
"Geovanny Villarroel","CHC",0.03,0.0919,0.0281,6.94206,0.1919,0.1719,0,0,,1,4.877,1.2113,0.8159,0.77134,0.180667,0.7421,0.005,0.0504,0.463,4.167,6.6789,0.623905,1.626,0.0949354,0.152163,-0.05722780525684357,0.29656,1.9534,0.29953,0.668934,0.417006,,6.9353,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Geovanny Villarroel","sa3068475",829494
"Jesus Montiel","PHI",0.0297,0.0928,0.028,6.975,0.1754,0.1754,0,0,,1,4.859,1.2065,0.8179,0.775,0.190111,0.7228,0.0045,0.0467,0.4894,4.4046,6.5052,0.677089,1.711,0.10072,0.148755,-0.04803457111120224,0.295024,1.9293,0.298062,0.668252,0.392992,,6.93628,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jesus Montiel","sa3025493",828435
"Aneury Montilla","PHI",0.0319,0.0891,0.03,6.78843,0.2224,0.1654,0,0,,1,4.903,1.1849,0.7983,0.75427,0.171444,0.7965,0.006,0.048,0.4802,4.3218,7.1685,0.602888,1.543,0.09794,0.162452,-0.06451153010129929,0.291955,1.9814,0.297475,0.679405,0.404,,6.93701,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Aneury Montilla","sa3068144",831570
"Jose Parra","ATH",0.0322,0.0885,0.0301,6.75819,0.2332,0.1632,0,0,,1,4.928,1.1626,0.7954,0.75091,0.165444,0.8487,0.0064,0.0477,0.5185,4.6665,7.6383,0.610934,1.489,0.105215,0.17222,-0.06700486689805984,0.288372,2.0113,0.297867,0.683214,0.410013,,6.93811,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Parra","sa3024574",821280
"Gregory Sanchez","COL",0.0298,0.0926,0.0286,6.94242,0.1754,0.1754,0,0,,1,4.883,1.2056,0.816,0.77138,0.179444,0.7492,0.0045,0.0561,0.4724,4.2516,6.7428,0.630539,1.615,0.0967438,0.15343,-0.056686460971832275,0.295657,1.9548,0.299533,0.668476,0.418008,,6.93901,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Gregory Sanchez","sa3024267",821800
"Jhon Almonte","LAA",0.0299,0.0926,0.0289,6.93054,0.1754,0.1754,0,0,,1,4.885,1.2192,0.8159,0.77006,0.174889,0.7525,0.0045,0.0493,0.4366,3.9294,6.7725,0.580199,1.574,0.0893756,0.154043,-0.06466733664274216,0.298589,1.9717,0.300806,0.669309,0.434005,,6.94089,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jhon Almonte","sa3067577",829383
"Victor Santos","BAL",0.0319,0.0905,0.0327,6.7329,0.1754,0.1754,0,0,,1,4.933,1.1767,0.7942,0.7481,0.159,0.8485,0.0045,0.0488,0.476,4.284,7.6365,0.56099,1.431,0.096493,0.172005,-0.0755118578672409,0.291573,2.0252,0.299262,0.682902,0.43301,,6.94204,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Victor Santos","sa3025107",821670
"Omar Montano","MIN",0.0298,0.0927,0.0286,6.9426,0.1754,0.1754,0,0,,1,4.878,1.2153,0.8164,0.7714,0.179222,0.7421,0.0045,0.0513,0.4496,4.0464,6.6789,0.605848,1.613,0.0921689,0.152132,-0.059963107109069824,0.297532,1.9574,0.29981,0.668624,0.422994,,6.94603,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Omar Montano","sa3025468",828786
"Raymel Belliard","SDP",0.0297,0.0928,0.0284,6.95295,0.1754,0.1754,0,0,,1,4.878,1.2137,0.8173,0.77255,0.180556,0.7425,0.0045,0.0502,0.4555,4.0995,6.6825,0.613468,1.625,0.0933784,0.152214,-0.05883559584617615,0.29709,1.9562,0.299528,0.668595,0.419012,,6.94946,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Raymel Belliard","sa3025332",828661
"Jeffrey German",,0.0311,0.0878,0.025,6.9264,0.2958,0.1498,0,0,,1,4.881,1.215,0.8145,0.7696,0.178667,0.7396,0.0082,0.0552,0.4452,4.0068,6.6564,0.601947,1.608,0.0912108,0.151526,-0.06031551957130432,0.297342,1.9546,0.299316,0.66889,0.421994,,6.9518,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jeffrey German","sa3018324",800262
"Juan Cota","MIN",0.0299,0.0877,0.0215,7.05861,0.3404,0.1404,0,0,,1,4.899,1.2181,0.8277,0.78429,0.181556,0.7537,0.0097,0.0486,0.475,4.275,6.7833,0.630224,1.634,0.0969586,0.153848,-0.05688916891813278,0.297337,1.9718,0.301308,0.666095,0.398305,,6.95226,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Juan Cota","sa3021984",802399
"Jesus Lopez","SFG",0.0296,0.0929,0.0283,6.95889,0.1754,0.1754,0,0,,1,4.878,1.23,0.8187,0.77321,0.178667,0.727,0.0045,0.0529,0.4199,3.7791,6.543,0.577579,1.608,0.0860804,0.149036,-0.06295613199472427,0.300139,1.957,0.300421,0.666894,0.42999,,6.9577,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jesus Lopez","sa3021529",808362
"Juan Pinto","SEA",0.0347,0.0844,0.0324,6.51636,0.2826,0.1526,0,0,,1,4.929,1.1359,0.7697,0.72404,0.159333,0.8615,0.0079,0.0551,0.4989,4.4901,7.7535,0.579106,1.434,0.101217,0.174782,-0.07356463372707367,0.283097,1.9974,0.29115,0.691922,0.424976,,6.95847,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Juan Pinto","sa3018295",699697
"Kelvin Zapata","BAL",0.0317,0.0906,0.0324,6.74712,0.1754,0.1754,0,0,,1,4.95,1.1615,0.7956,0.74968,0.157778,0.8817,0.0045,0.0485,0.5086,4.5774,7.9353,0.57684,1.42,0.102747,0.178121,-0.07537373155355453,0.288945,2.0432,0.299313,0.684625,0.429997,,6.95965,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kelvin Zapata","sa3068622",829981
"Christian Lopez","CIN",0.0326,0.0846,0.0254,6.75504,0.3494,0.1384,0,0,,1,4.868,1.1778,0.7943,0.75056,0.188778,0.7654,0.0099,0.0488,0.5357,4.8213,6.8886,0.699896,1.699,0.110045,0.157231,-0.04718570411205292,0.290542,1.9432,0.297064,0.684313,0.409437,,6.96045,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Christian Lopez","sa3021027",809326
"Anderson Cardenas","ARI",0.0331,0.0802,0.0188,6.89139,0.4846,0.1096,0,0,,1,4.888,1.1674,0.8083,0.76571,0.183556,0.7895,0.0141,0.0484,0.5372,4.8348,7.1055,0.680431,1.652,0.109902,0.161518,-0.05161621421575546,0.28824,1.9569,0.295507,0.675678,0.386998,,6.96066,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Anderson Cardenas","sa3020991",807966
"Daniel Gomez","STL",0.0312,0.0872,0.0242,6.94881,0.3131,0.1461,0,0,,1,4.88,1.2026,0.8161,0.77209,0.182556,0.7576,0.0088,0.045,0.4769,4.2921,6.8184,0.629488,1.643,0.0977254,0.155246,-0.05752049386501312,0.294943,1.9602,0.298438,0.671175,0.406991,,6.96236,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Daniel Gomez","sa3067564",822285
"Darling Perez","NYM",0.0296,0.0929,0.0283,6.95907,0.1754,0.1754,0,0,,1,4.885,1.2147,0.8184,0.77323,0.178556,0.7557,0.0045,0.0462,0.4497,4.0473,6.8013,0.595077,1.607,0.0920573,0.154698,-0.0626407340168953,0.297495,1.9704,0.299911,0.669603,0.424002,,6.96266,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Darling Perez","sa3068348",829771
